anio,semana,chart_date,country_code,banda,label_group,pct_streams
2025,15,2025-04-10,AR,50,INgrooves,0.0
2025,15,2025-04-10,AR,50,Virgin,0.0
2025,15,2025-04-10,AR,50,Sony,0.17303009
2025,15,2025-04-10,AR,50,Orchard,0.33665315
2025,15,2025-04-10,AR,50,Warner,0.20412137
2025,15,2025-04-10,AR,50,Indies,0.2257492
2025,15,2025-04-10,AR,100,Universal,0.06650054
2025,15,2025-04-10,AR,100,INgrooves,0.00552589
2025,15,2025-04-10,AR,100,Virgin,0.00687157
2025,15,2025-04-10,AR,100,Sony,0.1859512
2025,15,2025-04-10,AR,100,Orchard,0.31830626
2025,15,2025-04-10,AR,100,Warner,0.20646776
2025,15,2025-04-10,AR,100,Indies,0.21082745
2025,15,2025-04-10,AR,200,Universal,0.09865933
2025,15,2025-04-10,AR,200,INgrooves,0.01381158
2025,15,2025-04-10,AR,200,Virgin,0.00437513
2025,15,2025-04-10,AR,200,Sony,0.19638322
2025,15,2025-04-10,AR,200,Orchard,0.28799729
2025,15,2025-04-10,AR,200,Warner,0.17728676
2025,15,2025-04-10,AR,200,Indies,0.22148667
2025,16,2025-04-17,AR,10,Universal,0.0
2025,16,2025-04-17,AR,10,INgrooves,0.0
2025,16,2025-04-17,AR,10,Virgin,0.0
2025,16,2025-04-17,AR,10,Sony,0.24392086
2025,16,2025-04-17,AR,10,Orchard,0.25873717
2025,16,2025-04-17,AR,10,Warner,0.29640107
2025,16,2025-04-17,AR,10,Indies,0.20094091
2025,16,2025-04-17,AR,20,Universal,0.03281803
2025,16,2025-04-17,AR,20,INgrooves,0.0
2025,16,2025-04-17,AR,20,Virgin,0.0
2025,16,2025-04-17,AR,20,Sony,0.22701556
2025,16,2025-04-17,AR,20,Orchard,0.30595962
2025,16,2025-04-17,AR,20,Warner,0.26563945
2025,16,2025-04-17,AR,20,Indies,0.16856733
2025,16,2025-04-17,AR,50,Universal,0.07387837
2025,16,2025-04-17,AR,50,INgrooves,0.0
2025,16,2025-04-17,AR,50,Virgin,0.0
2025,16,2025-04-17,AR,50,Sony,0.1880956
2025,16,2025-04-17,AR,50,Orchard,0.30441727
2025,16,2025-04-17,AR,50,Warner,0.21730589
2025,16,2025-04-17,AR,50,Indies,0.21630286
2025,16,2025-04-17,AR,100,Universal,0.07605575
2025,16,2025-04-17,AR,100,INgrooves,0.00607369
2025,16,2025-04-17,AR,100,Virgin,0.00692824
2025,16,2025-04-17,AR,100,Sony,0.18632322
2025,16,2025-04-17,AR,100,Orchard,0.30947896
2025,16,2025-04-17,AR,100,Warner,0.22447639
2025,16,2025-04-17,AR,100,Indies,0.19118373
2025,16,2025-04-17,AR,200,Universal,0.10514722
2025,16,2025-04-17,AR,200,INgrooves,0.01058273
2025,16,2025-04-17,AR,200,Virgin,0.00807005
2025,16,2025-04-17,AR,200,Sony,0.20445818
2025,16,2025-04-17,AR,200,Orchard,0.26898596
2025,16,2025-04-17,AR,200,Warner,0.18098673
2025,16,2025-04-17,AR,200,Indies,0.22176912
2025,17,2025-04-24,AR,10,Universal,0.0
2025,17,2025-04-24,AR,10,INgrooves,0.0
2025,17,2025-04-24,AR,10,Virgin,0.0
2025,17,2025-04-24,AR,10,Sony,0.22884419
2025,17,2025-04-24,AR,10,Orchard,0.24968762
2025,17,2025-04-24,AR,10,Warner,0.32135549
2025,17,2025-04-24,AR,10,Indies,0.2001127
2025,17,2025-04-24,AR,20,Universal,0.06269608
2025,17,2025-04-24,AR,20,INgrooves,0.0
2025,17,2025-04-24,AR,20,Virgin,0.0
2025,17,2025-04-24,AR,20,Sony,0.26188983
2025,17,2025-04-24,AR,20,Orchard,0.26685492
2025,17,2025-04-24,AR,20,Warner,0.24246674
2025,17,2025-04-24,AR,20,Indies,0.16609243
2025,17,2025-04-24,AR,50,Universal,0.08951357
2025,17,2025-04-24,AR,50,INgrooves,0.0
2025,17,2025-04-24,AR,50,Virgin,0.0
2025,17,2025-04-24,AR,50,Sony,0.2009638
2025,17,2025-04-24,AR,50,Orchard,0.29144988
2025,17,2025-04-24,AR,50,Warner,0.22210362
2025,17,2025-04-24,AR,50,Indies,0.19596913
2025,17,2025-04-24,AR,100,Universal,0.09182253
2025,17,2025-04-24,AR,100,INgrooves,0.0
2025,17,2025-04-24,AR,100,Virgin,0.01598101
2025,17,2025-04-24,AR,100,Sony,0.19329688
2025,17,2025-04-24,AR,100,Orchard,0.30090896
2025,17,2025-04-24,AR,100,Warner,0.21578501
2025,17,2025-04-24,AR,100,Indies,0.18365219
2025,17,2025-04-24,AR,200,Universal,0.12584585
2025,17,2025-04-24,AR,200,INgrooves,0.01027917
2025,17,2025-04-24,AR,200,Virgin,0.0098583
2025,17,2025-04-24,AR,200,Sony,0.20627178
2025,17,2025-04-24,AR,200,Orchard,0.26205543
2025,17,2025-04-24,AR,200,Warner,0.17547295
2025,17,2025-04-24,AR,200,Indies,0.21021651
2025,18,2025-05-01,AR,10,Universal,0.0
2025,18,2025-05-01,AR,10,INgrooves,0.0
2025,18,2025-05-01,AR,10,Virgin,0.0
2025,18,2025-05-01,AR,10,Sony,0.22321987
2025,18,2025-05-01,AR,10,Orchard,0.24658622
2025,18,2025-05-01,AR,10,Warner,0.33436506
2025,18,2025-05-01,AR,10,Indies,0.19582885
2025,18,2025-05-01,AR,20,Universal,0.03886825
2025,18,2025-05-01,AR,20,INgrooves,0.0
2025,18,2025-05-01,AR,20,Virgin,0.0
2025,18,2025-05-01,AR,20,Sony,0.25744573
2025,18,2025-05-01,AR,20,Orchard,0.22205661
2025,18,2025-05-01,AR,20,Warner,0.28077627
2025,18,2025-05-01,AR,20,Indies,0.20085314
2025,18,2025-05-01,AR,50,Universal,0.06826613
2025,18,2025-05-01,AR,50,INgrooves,0.0
2025,18,2025-05-01,AR,50,Virgin,0.01516475
2025,18,2025-05-01,AR,50,Sony,0.231862
2025,18,2025-05-01,AR,50,Orchard,0.29202562
2025,18,2025-05-01,AR,50,Warner,0.21129466
2025,18,2025-05-01,AR,50,Indies,0.18240156
2025,18,2025-05-01,AR,100,Universal,0.08518643
2025,18,2025-05-01,AR,100,INgrooves,0.0
2025,18,2025-05-01,AR,100,Virgin,0.01046959
2025,18,2025-05-01,AR,100,Sony,0.21483297
2025,18,2025-05-01,AR,100,Orchard,0.28859116
2025,18,2025-05-01,AR,100,Warner,0.20798846
2025,18,2025-05-01,AR,100,Indies,0.19381129
2025,18,2025-05-01,AR,200,Universal,0.10525392
2025,18,2025-05-01,AR,200,INgrooves,0.00926519
2025,18,2025-05-01,AR,200,Virgin,0.01024999
2025,18,2025-05-01,AR,200,Sony,0.21075714
2025,18,2025-05-01,AR,200,Orchard,0.27628821
2025,18,2025-05-01,AR,200,Warner,0.17301363
2025,18,2025-05-01,AR,200,Indies,0.21517193
2025,19,2025-05-08,AR,10,Universal,0.0
2025,19,2025-05-08,AR,10,INgrooves,0.0
2025,19,2025-05-08,AR,10,Virgin,0.0
2025,19,2025-05-08,AR,10,Sony,0.29105035
2025,19,2025-05-08,AR,10,Orchard,0.17013009
2025,19,2025-05-08,AR,10,Warner,0.35201345
2025,19,2025-05-08,AR,10,Indies,0.18680611
2025,19,2025-05-08,AR,20,Universal,0.03584273
2025,19,2025-05-08,AR,20,INgrooves,0.0
2025,19,2025-05-08,AR,20,Virgin,0.0
2025,19,2025-05-08,AR,20,Sony,0.29102969
2025,19,2025-05-08,AR,20,Orchard,0.22457371
2025,19,2025-05-08,AR,20,Warner,0.29237859
2025,19,2025-05-08,AR,20,Indies,0.15617528
2025,19,2025-05-08,AR,50,Universal,0.07785403
2025,19,2025-05-08,AR,50,INgrooves,0.0
2025,19,2025-05-08,AR,50,Virgin,0.01691335
2025,19,2025-05-08,AR,50,Sony,0.23332003
2025,19,2025-05-08,AR,50,Orchard,0.29016358
2025,19,2025-05-08,AR,50,Warner,0.20993312
2025,19,2025-05-08,AR,50,Indies,0.17310593
2025,19,2025-05-08,AR,100,Universal,0.09555145
2025,19,2025-05-08,AR,100,INgrooves,0.0
2025,19,2025-05-08,AR,100,Virgin,0.025609
2025,19,2025-05-08,AR,100,Sony,0.20457771
2025,19,2025-05-08,AR,100,Orchard,0.26665247
2025,19,2025-05-08,AR,100,Warner,0.2227777
2025,19,2025-05-08,AR,100,Indies,0.18724501
2025,19,2025-05-08,AR,200,Universal,0.12142657
2025,19,2025-05-08,AR,200,INgrooves,0.00973923
2025,19,2025-05-08,AR,200,Virgin,0.01574277
2025,19,2025-05-08,AR,200,Sony,0.22501305
2025,19,2025-05-08,AR,200,Orchard,0.25165308
2025,19,2025-05-08,AR,200,Warner,0.1793132
2025,19,2025-05-08,AR,200,Indies,0.1971121
2025,20,2025-05-15,AR,10,Universal,0.0
2025,20,2025-05-15,AR,10,INgrooves,0.0
2025,20,2025-05-15,AR,10,Virgin,0.0
2025,20,2025-05-15,AR,10,Sony,0.26227674
2025,20,2025-05-15,AR,10,Orchard,0.18056141
2025,20,2025-05-15,AR,10,Warner,0.46142581
2025,20,2025-05-15,AR,10,Indies,0.09573605
2025,20,2025-05-15,AR,20,Universal,0.0
2025,20,2025-05-15,AR,20,INgrooves,0.0
2025,20,2025-05-15,AR,20,Virgin,0.0
2025,20,2025-05-15,AR,20,Sony,0.1958618
2025,20,2025-05-15,AR,20,Orchard,0.30535193
2025,20,2025-05-15,AR,20,Warner,0.36170116
2025,20,2025-05-15,AR,20,Indies,0.13708511
2025,20,2025-05-15,AR,50,Universal,0.07298066
2025,20,2025-05-15,AR,50,INgrooves,0.0
2025,20,2025-05-15,AR,50,Virgin,0.03339323
2025,20,2025-05-15,AR,50,Sony,0.21376766
2025,20,2025-05-15,AR,50,Orchard,0.3048648
2025,20,2025-05-15,AR,50,Warner,0.24693247
2025,20,2025-05-15,AR,50,Indies,0.1304537
2025,20,2025-05-15,AR,100,Universal,0.08700417
2025,20,2025-05-15,AR,100,INgrooves,0.0
2025,20,2025-05-15,AR,100,Virgin,0.02365517
2025,20,2025-05-15,AR,100,Sony,0.17939049
2025,20,2025-05-15,AR,100,Orchard,0.2953809
2025,20,2025-05-15,AR,100,Warner,0.25186632
2025,20,2025-05-15,AR,100,Indies,0.16473482
2025,20,2025-05-15,AR,200,Universal,0.118627
2025,20,2025-05-15,AR,200,INgrooves,0.00620731
2025,20,2025-05-15,AR,200,Virgin,0.01826306
2025,20,2025-05-15,AR,200,Sony,0.18950447
2025,20,2025-05-15,AR,200,Orchard,0.27606235
2025,20,2025-05-15,AR,200,Warner,0.20322556
2025,20,2025-05-15,AR,200,Indies,0.18811026
2025,21,2025-05-22,AR,10,Universal,0.0
2025,21,2025-05-22,AR,10,INgrooves,0.0
2025,21,2025-05-22,AR,10,Virgin,0.0
2025,21,2025-05-22,AR,10,Sony,0.18770408
2025,21,2025-05-22,AR,10,Orchard,0.16181086
2025,21,2025-05-22,AR,10,Warner,0.55512938
2025,21,2025-05-22,AR,10,Indies,0.09535568
2025,21,2025-05-22,AR,20,Universal,0.03213598
2025,21,2025-05-22,AR,20,INgrooves,0.0
2025,21,2025-05-22,AR,20,Virgin,0.0
2025,21,2025-05-22,AR,20,Sony,0.19227465
2025,21,2025-05-22,AR,20,Orchard,0.26041925
2025,21,2025-05-22,AR,20,Warner,0.37706896
2025,21,2025-05-22,AR,20,Indies,0.13810115
2025,21,2025-05-22,AR,50,Universal,0.06381506
2025,21,2025-05-22,AR,50,INgrooves,0.0
2025,21,2025-05-22,AR,50,Virgin,0.03699003
2025,21,2025-05-22,AR,50,Sony,0.19847797
2025,21,2025-05-22,AR,50,Orchard,0.29225403
2025,21,2025-05-22,AR,50,Warner,0.25459419
2025,21,2025-05-22,AR,50,Indies,0.15618184
2025,21,2025-05-22,AR,100,Universal,0.09353141
2025,21,2025-05-22,AR,100,INgrooves,0.0
2025,21,2025-05-22,AR,100,Virgin,0.02628959
2025,21,2025-05-22,AR,100,Sony,0.1811625
2025,21,2025-05-22,AR,100,Orchard,0.26865321
2025,21,2025-05-22,AR,100,Warner,0.24432719
2025,21,2025-05-22,AR,100,Indies,0.18846102
2025,21,2025-05-22,AR,200,Universal,0.11776221
2025,21,2025-05-22,AR,200,INgrooves,0.01050692
2025,21,2025-05-22,AR,200,Virgin,0.01950224
2025,21,2025-05-22,AR,200,Sony,0.1870777
2025,21,2025-05-22,AR,200,Orchard,0.28155928
2025,21,2025-05-22,AR,200,Warner,0.19883698
2025,21,2025-05-22,AR,200,Indies,0.18475467
2025,22,2025-05-29,AR,10,Universal,0.0
2025,22,2025-05-29,AR,10,INgrooves,0.0
2025,22,2025-05-29,AR,10,Virgin,0.0
2025,22,2025-05-29,AR,10,Sony,0.19047578
2025,22,2025-05-29,AR,10,Orchard,0.15938772
2025,22,2025-05-29,AR,10,Warner,0.54916541
2025,22,2025-05-29,AR,10,Indies,0.1009711
2025,22,2025-05-29,AR,20,Universal,0.0341124
2025,22,2025-05-29,AR,20,INgrooves,0.0
2025,22,2025-05-29,AR,20,Virgin,0.0
2025,22,2025-05-29,AR,20,Sony,0.19272228
2025,22,2025-05-29,AR,20,Orchard,0.22349735
2025,22,2025-05-29,AR,20,Warner,0.36912241
2025,22,2025-05-29,AR,20,Indies,0.18054557
2025,22,2025-05-29,AR,50,Universal,0.0517617
2025,22,2025-05-29,AR,50,INgrooves,0.0
2025,22,2025-05-29,AR,50,Virgin,0.03478015
2025,22,2025-05-29,AR,50,Sony,0.25879793
2025,22,2025-05-29,AR,50,Orchard,0.25645413
2025,22,2025-05-29,AR,50,Warner,0.23153989
2025,22,2025-05-29,AR,50,Indies,0.16842817
2025,22,2025-05-29,AR,100,Universal,0.07405266
2025,22,2025-05-29,AR,100,INgrooves,0.0
2025,22,2025-05-29,AR,100,Virgin,0.02401596
2025,22,2025-05-29,AR,100,Sony,0.2259658
2025,22,2025-05-29,AR,100,Orchard,0.26951149
2025,22,2025-05-29,AR,100,Warner,0.21620286
2025,22,2025-05-29,AR,100,Indies,0.19200416
2025,22,2025-05-29,AR,200,Universal,0.10567687
2025,22,2025-05-29,AR,200,INgrooves,0.01904762
2025,22,2025-05-29,AR,200,Virgin,0.01800027
2025,22,2025-05-29,AR,200,Sony,0.21630073
2025,22,2025-05-29,AR,200,Orchard,0.27644431
2025,22,2025-05-29,AR,200,Warner,0.1884194
2025,22,2025-05-29,AR,200,Indies,0.1761108
2025,23,2025-06-05,AR,10,Universal,0.0
2025,23,2025-06-05,AR,10,INgrooves,0.0
2025,23,2025-06-05,AR,10,Virgin,0.0
2025,23,2025-06-05,AR,10,Sony,0.28583889
2025,23,2025-06-05,AR,10,Orchard,0.16088933
2025,23,2025-06-05,AR,10,Warner,0.45221987
2025,23,2025-06-05,AR,10,Indies,0.10105191
2025,23,2025-06-05,AR,20,Universal,0.0
2025,23,2025-06-05,AR,20,INgrooves,0.0
2025,23,2025-06-05,AR,20,Virgin,0.0
2025,23,2025-06-05,AR,20,Sony,0.25209233
2025,23,2025-06-05,AR,20,Orchard,0.26485201
2025,23,2025-06-05,AR,20,Warner,0.3051707
2025,23,2025-06-05,AR,20,Indies,0.17788495
2025,23,2025-06-05,AR,50,Universal,0.05384353
2025,23,2025-06-05,AR,50,INgrooves,0.0
2025,23,2025-06-05,AR,50,Virgin,0.03196697
2025,23,2025-06-05,AR,50,Sony,0.23895219
2025,23,2025-06-05,AR,50,Orchard,0.2809055
2025,23,2025-06-05,AR,50,Warner,0.2279007
2025,23,2025-06-05,AR,50,Indies,0.16811486
2025,23,2025-06-05,AR,100,Universal,0.0756288
2025,23,2025-06-05,AR,100,INgrooves,0.0
2025,23,2025-06-05,AR,100,Virgin,0.02176227
2025,23,2025-06-05,AR,100,Sony,0.2216691
2025,23,2025-06-05,AR,100,Orchard,0.28956785
2025,23,2025-06-05,AR,100,Warner,0.21112448
2025,23,2025-06-05,AR,100,Indies,0.18186954
2025,23,2025-06-05,AR,200,Universal,0.12141981
2025,23,2025-06-05,AR,200,INgrooves,0.01276493
2025,23,2025-06-05,AR,200,Virgin,0.01640601
2025,23,2025-06-05,AR,200,Sony,0.21354299
2025,23,2025-06-05,AR,200,Orchard,0.28789786
2025,23,2025-06-05,AR,200,Warner,0.17849666
2025,23,2025-06-05,AR,200,Indies,0.16947174
2025,24,2025-06-12,AR,10,Universal,0.0
2025,24,2025-06-12,AR,10,INgrooves,0.0
2025,24,2025-06-12,AR,10,Virgin,0.0
2025,24,2025-06-12,AR,10,Sony,0.39160816
2025,24,2025-06-12,AR,10,Orchard,0.07475629
2025,24,2025-06-12,AR,10,Warner,0.4374719
2025,24,2025-06-12,AR,10,Indies,0.09616365
2025,24,2025-06-12,AR,20,Universal,0.0350841
2025,24,2025-06-12,AR,20,INgrooves,0.0
2025,24,2025-06-12,AR,20,Virgin,0.0
2025,24,2025-06-12,AR,20,Sony,0.27646779
2025,24,2025-06-12,AR,20,Orchard,0.28203737
2025,24,2025-06-12,AR,20,Warner,0.30322071
2025,24,2025-06-12,AR,20,Indies,0.10319003
2025,24,2025-06-12,AR,50,Universal,0.06622047
2025,24,2025-06-12,AR,50,INgrooves,0.0
2025,24,2025-06-12,AR,50,Virgin,0.01857259
2025,24,2025-06-12,AR,50,Sony,0.25138169
2025,24,2025-06-12,AR,50,Orchard,0.26972998
2025,24,2025-06-12,AR,50,Warner,0.22387625
2025,24,2025-06-12,AR,50,Indies,0.1714221
2025,24,2025-06-12,AR,100,Universal,0.07714016
2025,24,2025-06-12,AR,100,INgrooves,0.0
2025,24,2025-06-12,AR,100,Virgin,0.02072717
2025,24,2025-06-12,AR,100,Sony,0.22633993
2025,24,2025-06-12,AR,100,Orchard,0.27519841
2025,24,2025-06-12,AR,100,Warner,0.21577888
2025,24,2025-06-12,AR,100,Indies,0.18639124
2025,24,2025-06-12,AR,200,Universal,0.11737073
2025,24,2025-06-12,AR,200,INgrooves,0.01043243
2025,24,2025-06-12,AR,200,Virgin,0.0160927
2025,24,2025-06-12,AR,200,Sony,0.21560162
2025,24,2025-06-12,AR,200,Orchard,0.25761488
2025,24,2025-06-12,AR,200,Warner,0.19335824
2025,24,2025-06-12,AR,200,Indies,0.1895294
2025,25,2025-06-19,AR,10,Universal,0.0
2025,25,2025-06-19,AR,10,INgrooves,0.0
2025,25,2025-06-19,AR,10,Virgin,0.0
2025,25,2025-06-19,AR,10,Sony,0.4100816
2025,25,2025-06-19,AR,10,Orchard,0.0
2025,25,2025-06-19,AR,10,Warner,0.416503
2025,25,2025-06-19,AR,10,Indies,0.1734154
2025,25,2025-06-19,AR,20,Universal,0.03439839
2025,25,2025-06-19,AR,20,INgrooves,0.0
2025,25,2025-06-19,AR,20,Virgin,0.0
2025,25,2025-06-19,AR,20,Sony,0.29137152
2025,25,2025-06-19,AR,20,Orchard,0.24260963
2025,25,2025-06-19,AR,20,Warner,0.29064762
2025,25,2025-06-19,AR,20,Indies,0.14097284
2025,25,2025-06-19,AR,50,Universal,0.06556917
2025,25,2025-06-19,AR,50,INgrooves,0.0
2025,25,2025-06-19,AR,50,Virgin,0.01983395
2025,25,2025-06-19,AR,50,Sony,0.24916607
2025,25,2025-06-19,AR,50,Orchard,0.26417687
2025,25,2025-06-19,AR,50,Warner,0.19101998
2025,25,2025-06-19,AR,50,Indies,0.2115051
2025,25,2025-06-19,AR,100,Universal,0.07619304
2025,25,2025-06-19,AR,100,INgrooves,0.0
2025,25,2025-06-19,AR,100,Virgin,0.02054289
2025,25,2025-06-19,AR,100,Sony,0.23444471
2025,25,2025-06-19,AR,100,Orchard,0.26928829
2025,25,2025-06-19,AR,100,Warner,0.20275096
2025,25,2025-06-19,AR,100,Indies,0.19832183
2025,25,2025-06-19,AR,200,Universal,0.11158872
2025,25,2025-06-19,AR,200,INgrooves,0.01709902
2025,25,2025-06-19,AR,200,Virgin,0.01597079
2025,25,2025-06-19,AR,200,Sony,0.22870791
2025,25,2025-06-19,AR,200,Orchard,0.25711987
2025,25,2025-06-19,AR,200,Warner,0.17180752
2025,25,2025-06-19,AR,200,Indies,0.19770616
2025,26,2025-06-26,AR,10,Universal,0.10036297
2025,26,2025-06-26,AR,10,INgrooves,0.0
2025,26,2025-06-26,AR,10,Virgin,0.0
2025,26,2025-06-26,AR,10,Sony,0.41043082
2025,26,2025-06-26,AR,10,Orchard,0.0
2025,26,2025-06-26,AR,10,Warner,0.31796583
2025,26,2025-06-26,AR,10,Indies,0.17124038
2025,26,2025-06-26,AR,20,Universal,0.06095361
2025,26,2025-06-26,AR,20,INgrooves,0.0
2025,26,2025-06-26,AR,20,Virgin,0.0
2025,26,2025-06-26,AR,20,Sony,0.32668178
2025,26,2025-06-26,AR,20,Orchard,0.16646263
2025,26,2025-06-26,AR,20,Warner,0.2724008
2025,26,2025-06-26,AR,20,Indies,0.17350117
2025,26,2025-06-26,AR,50,Universal,0.09351406
2025,26,2025-06-26,AR,50,INgrooves,0.0
2025,26,2025-06-26,AR,50,Virgin,0.01984124
2025,26,2025-06-26,AR,50,Sony,0.25065807
2025,26,2025-06-26,AR,50,Orchard,0.2242997
2025,26,2025-06-26,AR,50,Warner,0.22938272
2025,26,2025-06-26,AR,50,Indies,0.18411676
2025,26,2025-06-26,AR,100,Universal,0.09368264
2025,26,2025-06-26,AR,100,INgrooves,0.0
2025,26,2025-06-26,AR,100,Virgin,0.01973484
2025,26,2025-06-26,AR,100,Sony,0.24151697
2025,26,2025-06-26,AR,100,Orchard,0.24555251
2025,26,2025-06-26,AR,100,Warner,0.20735106
2025,26,2025-06-26,AR,100,Indies,0.19398227
2025,26,2025-06-26,AR,200,Universal,0.11425868
2025,26,2025-06-26,AR,200,INgrooves,0.01502515
2025,26,2025-06-26,AR,200,Virgin,0.01497702
2025,26,2025-06-26,AR,200,Sony,0.24401803
2025,26,2025-06-26,AR,200,Orchard,0.25077095
2025,26,2025-06-26,AR,200,Warner,0.1801002
2025,26,2025-06-26,AR,200,Indies,0.18084998
2025,27,2025-07-03,AR,10,Universal,0.0
2025,27,2025-07-03,AR,10,INgrooves,0.0
2025,27,2025-07-03,AR,10,Virgin,0.0
2025,27,2025-07-03,AR,10,Sony,0.42945497
2025,27,2025-07-03,AR,10,Orchard,0.0
2025,27,2025-07-03,AR,10,Warner,0.39935973
2025,27,2025-07-03,AR,10,Indies,0.1711853
2025,27,2025-07-03,AR,20,Universal,0.03652917
2025,27,2025-07-03,AR,20,INgrooves,0.0
2025,27,2025-07-03,AR,20,Virgin,0.0
2025,27,2025-07-03,AR,20,Sony,0.37858396
2025,27,2025-07-03,AR,20,Orchard,0.15942437
2025,27,2025-07-03,AR,20,Warner,0.32240786
2025,27,2025-07-03,AR,20,Indies,0.10305464
2025,27,2025-07-03,AR,50,Universal,0.04793961
2025,27,2025-07-03,AR,50,INgrooves,0.0
2025,27,2025-07-03,AR,50,Virgin,0.01747325
2025,27,2025-07-03,AR,50,Sony,0.26598831
2025,27,2025-07-03,AR,50,Orchard,0.23085336
2025,27,2025-07-03,AR,50,Warner,0.24096319
2025,27,2025-07-03,AR,50,Indies,0.19760022
2025,27,2025-07-03,AR,100,Universal,0.07125791
2025,27,2025-07-03,AR,100,INgrooves,0.0
2025,27,2025-07-03,AR,100,Virgin,0.01187821
2025,27,2025-07-03,AR,100,Sony,0.26563438
2025,27,2025-07-03,AR,100,Orchard,0.24104513
2025,27,2025-07-03,AR,100,Warner,0.20628059
2025,27,2025-07-03,AR,100,Indies,0.20473699
2025,27,2025-07-03,AR,200,Universal,0.11736801
2025,27,2025-07-03,AR,200,INgrooves,0.01485734
2025,27,2025-07-03,AR,200,Virgin,0.01114829
2025,27,2025-07-03,AR,200,Sony,0.247412
2025,27,2025-07-03,AR,200,Orchard,0.25006134
2025,27,2025-07-03,AR,200,Warner,0.17222451
2025,27,2025-07-03,AR,200,Indies,0.18692851
2025,28,2025-07-10,AR,10,Universal,0.0
2025,28,2025-07-10,AR,10,INgrooves,0.0
2025,28,2025-07-10,AR,10,Virgin,0.0
2025,28,2025-07-10,AR,10,Sony,0.42382749
2025,28,2025-07-10,AR,10,Orchard,0.0
2025,28,2025-07-10,AR,10,Warner,0.39026984
2025,28,2025-07-10,AR,10,Indies,0.18590266
2025,28,2025-07-10,AR,20,Universal,0.0
2025,28,2025-07-10,AR,20,INgrooves,0.0
2025,28,2025-07-10,AR,20,Virgin,0.0
2025,28,2025-07-10,AR,20,Sony,0.37662845
2025,28,2025-07-10,AR,20,Orchard,0.14877253
2025,28,2025-07-10,AR,20,Warner,0.31990886
2025,28,2025-07-10,AR,20,Indies,0.15469016
2025,28,2025-07-10,AR,50,Universal,0.03457322
2025,28,2025-07-10,AR,50,INgrooves,0.0
2025,28,2025-07-10,AR,50,Virgin,0.01607656
2025,28,2025-07-10,AR,50,Sony,0.29587336
2025,28,2025-07-10,AR,50,Orchard,0.18575531
2025,28,2025-07-10,AR,50,Warner,0.23586129
2025,28,2025-07-10,AR,50,Indies,0.23240437
2025,28,2025-07-10,AR,100,Universal,0.0491112
2025,28,2025-07-10,AR,100,INgrooves,0.0
2025,28,2025-07-10,AR,100,Virgin,0.01094238
2025,28,2025-07-10,AR,100,Sony,0.27845411
2025,28,2025-07-10,AR,100,Orchard,0.23088546
2025,28,2025-07-10,AR,100,Warner,0.19651667
2025,28,2025-07-10,AR,100,Indies,0.23461998
2025,28,2025-07-10,AR,200,Universal,0.10641792
2025,28,2025-07-10,AR,200,INgrooves,0.01352984
2025,28,2025-07-10,AR,200,Virgin,0.00987637
2025,28,2025-07-10,AR,200,Sony,0.2556153
2025,28,2025-07-10,AR,200,Orchard,0.26725757
2025,28,2025-07-10,AR,200,Warner,0.15843591
2025,28,2025-07-10,AR,200,Indies,0.18886709
2025,29,2025-07-17,AR,10,Universal,0.0
2025,29,2025-07-17,AR,10,INgrooves,0.0
2025,29,2025-07-17,AR,10,Virgin,0.0
2025,29,2025-07-17,AR,10,Sony,0.42513331
2025,29,2025-07-17,AR,10,Orchard,0.0
2025,29,2025-07-17,AR,10,Warner,0.39292948
2025,29,2025-07-17,AR,10,Indies,0.18193721
2025,29,2025-07-17,AR,20,Universal,0.03687609
2025,29,2025-07-17,AR,20,INgrooves,0.0
2025,29,2025-07-17,AR,20,Virgin,0.0
2025,29,2025-07-17,AR,20,Sony,0.37047942
2025,29,2025-07-17,AR,20,Orchard,0.12076481
2025,29,2025-07-17,AR,20,Warner,0.31720136
2025,29,2025-07-17,AR,20,Indies,0.15467832
2025,29,2025-07-17,AR,50,Universal,0.03423968
2025,29,2025-07-17,AR,50,INgrooves,0.0
2025,29,2025-07-17,AR,50,Virgin,0.01573357
2025,29,2025-07-17,AR,50,Sony,0.26621255
2025,29,2025-07-17,AR,50,Orchard,0.22603491
2025,29,2025-07-17,AR,50,Warner,0.22404665
2025,29,2025-07-17,AR,50,Indies,0.23425986
2025,29,2025-07-17,AR,100,Universal,0.04910679
2025,29,2025-07-17,AR,100,INgrooves,0.0
2025,29,2025-07-17,AR,100,Virgin,0.01052904
2025,29,2025-07-17,AR,100,Sony,0.2610462
2025,29,2025-07-17,AR,100,Orchard,0.26416971
2025,29,2025-07-17,AR,100,Warner,0.1730897
2025,29,2025-07-17,AR,100,Indies,0.24256834
2025,29,2025-07-17,AR,200,Universal,0.1011425
2025,29,2025-07-17,AR,200,INgrooves,0.01357231
2025,29,2025-07-17,AR,200,Virgin,0.00664736
2025,29,2025-07-17,AR,200,Sony,0.25332965
2025,29,2025-07-17,AR,200,Orchard,0.29097444
2025,29,2025-07-17,AR,200,Warner,0.15225779
2025,29,2025-07-17,AR,200,Indies,0.18207595
2025,30,2025-07-24,AR,10,Universal,0.0
2025,30,2025-07-24,AR,10,INgrooves,0.0
2025,30,2025-07-24,AR,10,Virgin,0.0
2025,30,2025-07-24,AR,10,Sony,0.32559294
