anio,semana,mes,country_code,banda,conteo_universal
2022,28,JULIO,SP,100,16
2022,28,JULIO,SP,200,32
2022,28,JULIO,CL,10,0
2022,28,JULIO,CL,30,3
2022,28,JULIO,CL,50,4
2022,28,JULIO,CL,100,11
2022,28,JULIO,CL,200,34
2022,28,JULIO,AR,10,0
2022,28,JULIO,AR,30,2
2022,28,JULIO,AR,50,4
2022,28,JULIO,AR,100,10
2022,28,JULIO,AR,200,26
2022,28,JULIO,BR,10,0
2022,28,JULIO,BR,30,2
2022,28,JULIO,BR,50,4
2022,28,JULIO,BR,100,14
2022,28,JULIO,BR,200,28
2022,28,JULIO,PT,10,1
2022,28,JULIO,PT,30,4
2022,28,JULIO,PT,50,8
2022,28,JULIO,PT,100,20
2022,28,JULIO,PT,200,47
2022,29,JULIO,CO,10,3
2022,29,JULIO,CO,30,7
2022,29,JULIO,CO,50,12
2022,29,JULIO,CO,100,28
2022,29,JULIO,CO,200,66
2022,29,JULIO,PE,10,2
2022,29,JULIO,PE,30,5
2022,29,JULIO,PE,50,9
2022,29,JULIO,PE,100,21
2022,29,JULIO,PE,200,50
2022,29,JULIO,EC,10,1
2022,29,JULIO,EC,30,4
2022,29,JULIO,EC,50,9
2022,29,JULIO,EC,100,21
2022,29,JULIO,EC,200,50
2022,29,JULIO,PN,10,1
2022,29,JULIO,PN,30,2
2022,29,JULIO,PN,50,5
2022,29,JULIO,PN,100,18
2022,29,JULIO,PN,200,41
2022,29,JULIO,CR,10,2
2022,29,JULIO,CR,30,3
2022,29,JULIO,CR,50,10
2022,29,JULIO,CR,100,28
2022,29,JULIO,CR,200,57
2022,29,JULIO,GT,10,1
2022,29,JULIO,GT,30,4
2022,29,JULIO,GT,50,8
2022,29,JULIO,GT,100,20
2022,29,JULIO,GT,200,52
2022,29,JULIO,SV,10,1
2022,29,JULIO,SV,30,4
2022,29,JULIO,SV,50,8
2022,29,JULIO,SV,100,22
2022,29,JULIO,SV,200,54
2022,29,JULIO,HN,10,1
2022,29,JULIO,HN,30,4
2022,29,JULIO,HN,50,7
2022,29,JULIO,HN,100,22
2022,29,JULIO,HN,200,57
2022,29,JULIO,NI,10,1
2022,29,JULIO,NI,30,2
2022,29,JULIO,NI,50,8
2022,29,JULIO,NI,100,23
2022,29,JULIO,NI,200,57
2022,29,JULIO,DO,10,0
2022,29,JULIO,DO,30,1
2022,29,JULIO,DO,50,7
2022,29,JULIO,DO,100,12
2022,29,JULIO,DO,200,37
2022,29,JULIO,VE,10,2
2022,29,JULIO,VE,30,5
2022,29,JULIO,VE,50,7
2022,29,JULIO,VE,100,22
2022,29,JULIO,VE,200,52
2022,29,JULIO,MX,10,2
2022,29,JULIO,MX,30,3
2022,29,JULIO,MX,50,7
2022,29,JULIO,MX,100,18
2022,29,JULIO,MX,200,45
2022,29,JULIO,SP,10,0
2022,29,JULIO,SP,30,6
2022,29,JULIO,SP,50,9
2022,29,JULIO,SP,100,17
2022,29,JULIO,SP,200,31
2022,29,JULIO,CL,10,1
2022,29,JULIO,CL,30,3
2022,29,JULIO,CL,50,4
2022,29,JULIO,CL,100,11
2022,29,JULIO,CL,200,34
2022,29,JULIO,AR,10,0
2022,29,JULIO,AR,30,2
2022,29,JULIO,AR,50,3
2022,29,JULIO,AR,100,11
2022,29,JULIO,AR,200,26
2022,29,JULIO,BR,10,0
2022,29,JULIO,BR,30,2
2022,29,JULIO,BR,50,3
2022,29,JULIO,BR,100,11
2022,29,JULIO,BR,200,29
2022,29,JULIO,PT,10,1
2022,29,JULIO,PT,30,4
2022,29,JULIO,PT,50,6
2022,29,JULIO,PT,100,19
2022,29,JULIO,PT,200,46
2022,30,JULIO,CO,10,3
2022,30,JULIO,CO,30,7
2022,30,JULIO,CO,50,12
2022,30,JULIO,CO,100,27
2022,30,JULIO,CO,200,64
2022,30,JULIO,PE,10,2
2022,30,JULIO,PE,30,5
2022,30,JULIO,PE,50,9
2022,30,JULIO,PE,100,21
2022,30,JULIO,PE,200,49
2022,30,JULIO,EC,10,1
2022,30,JULIO,EC,30,5
2022,30,JULIO,EC,50,9
2022,30,JULIO,EC,100,21
2022,30,JULIO,EC,200,49
2022,30,JULIO,PN,10,1
2022,30,JULIO,PN,30,2
2022,30,JULIO,PN,50,5
2022,30,JULIO,PN,100,18
2022,30,JULIO,PN,200,46
2022,30,JULIO,CR,10,1
2022,30,JULIO,CR,30,3
2022,30,JULIO,CR,50,10
2022,30,JULIO,CR,100,28
2022,30,JULIO,CR,200,59
2022,30,JULIO,GT,10,1
2022,30,JULIO,GT,30,5
2022,30,JULIO,GT,50,7
2022,30,JULIO,GT,100,19
2022,30,JULIO,GT,200,50
2022,30,JULIO,SV,10,1
2022,30,JULIO,SV,30,4
2022,30,JULIO,SV,50,8
2022,30,JULIO,SV,100,22
2022,30,JULIO,SV,200,54
2022,30,JULIO,HN,10,1
2022,30,JULIO,HN,30,4
2022,30,JULIO,HN,50,7
2022,30,JULIO,HN,100,23
2022,30,JULIO,HN,200,55
2022,30,JULIO,NI,10,1
2022,30,JULIO,NI,30,2
2022,30,JULIO,NI,50,7
2022,30,JULIO,NI,100,23
2022,30,JULIO,NI,200,53
2022,30,JULIO,DO,10,1
2022,30,JULIO,DO,30,2
2022,30,JULIO,DO,50,7
2022,30,JULIO,DO,100,10
2022,30,JULIO,DO,200,34
2022,30,JULIO,VE,10,2
2022,30,JULIO,VE,30,5
2022,30,JULIO,VE,50,7
2022,30,JULIO,VE,100,24
2022,30,JULIO,VE,200,52
2022,30,JULIO,MX,10,2
2022,30,JULIO,MX,30,2
2022,30,JULIO,MX,50,5
2022,30,JULIO,MX,100,18
2022,30,JULIO,MX,200,44
2022,30,JULIO,SP,10,0
2022,30,JULIO,SP,30,7
2022,30,JULIO,SP,50,10
2022,30,JULIO,SP,100,18
2022,30,JULIO,SP,200,33
2022,30,JULIO,CL,10,1
2022,30,JULIO,CL,30,3
2022,30,JULIO,CL,50,5
2022,30,JULIO,CL,100,12
2022,30,JULIO,CL,200,33
2022,30,JULIO,AR,10,0
2022,30,JULIO,AR,30,2
2022,30,JULIO,AR,50,3
2022,30,JULIO,AR,100,12
2022,30,JULIO,AR,200,25
2022,30,JULIO,BR,10,0
2022,30,JULIO,BR,30,1
2022,30,JULIO,BR,50,3
2022,30,JULIO,BR,100,12
2022,30,JULIO,BR,200,31
2022,30,JULIO,PT,10,1
2022,30,JULIO,PT,30,3
2022,30,JULIO,PT,50,5
2022,30,JULIO,PT,100,19
2022,30,JULIO,PT,200,49
2022,31,AGOSTO,CO,10,3
2022,31,AGOSTO,CO,30,7
2022,31,AGOSTO,CO,50,12
2022,31,AGOSTO,CO,100,26
2022,31,AGOSTO,CO,200,64
2022,31,AGOSTO,PE,10,2
2022,31,AGOSTO,PE,30,5
2022,31,AGOSTO,PE,50,9
2022,31,AGOSTO,PE,100,20
2022,31,AGOSTO,PE,200,49
2022,31,AGOSTO,EC,10,1
2022,31,AGOSTO,EC,30,4
2022,31,AGOSTO,EC,50,10
2022,31,AGOSTO,EC,100,20
2022,31,AGOSTO,EC,200,50
2022,31,AGOSTO,PN,10,1
2022,31,AGOSTO,PN,30,3
2022,31,AGOSTO,PN,50,5
2022,31,AGOSTO,PN,100,18
2022,31,AGOSTO,PN,200,42
2022,31,AGOSTO,CR,10,1
2022,31,AGOSTO,CR,30,3
2022,31,AGOSTO,CR,50,9
2022,31,AGOSTO,CR,100,28
2022,31,AGOSTO,CR,200,62
2022,31,AGOSTO,GT,10,1
2022,31,AGOSTO,GT,30,4
2022,31,AGOSTO,GT,50,7
2022,31,AGOSTO,GT,100,19
2022,31,AGOSTO,GT,200,51
2022,31,AGOSTO,SV,10,1
2022,31,AGOSTO,SV,30,5
2022,31,AGOSTO,SV,50,7
2022,31,AGOSTO,SV,100,21
2022,31,AGOSTO,SV,200,60
2022,31,AGOSTO,HN,10,1
2022,31,AGOSTO,HN,30,4
2022,31,AGOSTO,HN,50,8
2022,31,AGOSTO,HN,100,22
2022,31,AGOSTO,HN,200,57
2022,31,AGOSTO,NI,10,0
2022,31,AGOSTO,NI,30,2
2022,31,AGOSTO,NI,50,7
2022,31,AGOSTO,NI,100,24
2022,31,AGOSTO,NI,200,53
2022,31,AGOSTO,DO,10,1
2022,31,AGOSTO,DO,30,1
2022,31,AGOSTO,DO,50,7
2022,31,AGOSTO,DO,100,11
2022,31,AGOSTO,DO,200,31
2022,31,AGOSTO,VE,10,2
2022,31,AGOSTO,VE,30,5
2022,31,AGOSTO,VE,50,8
2022,31,AGOSTO,VE,100,24
2022,31,AGOSTO,VE,200,52
2022,31,AGOSTO,MX,10,2
2022,31,AGOSTO,MX,30,2
2022,31,AGOSTO,MX,50,5
2022,31,AGOSTO,MX,100,18
2022,31,AGOSTO,MX,200,43
2022,31,AGOSTO,SP,10,0
2022,31,AGOSTO,SP,30,7
2022,31,AGOSTO,SP,50,10
2022,31,AGOSTO,SP,100,16
2022,31,AGOSTO,SP,200,34
2022,31,AGOSTO,CL,10,1
2022,31,AGOSTO,CL,30,3
2022,31,AGOSTO,CL,50,4
2022,31,AGOSTO,CL,100,12
2022,31,AGOSTO,CL,200,34
2022,31,AGOSTO,AR,10,0
2022,31,AGOSTO,AR,30,2
2022,31,AGOSTO,AR,50,3
2022,31,AGOSTO,AR,100,12
2022,31,AGOSTO,AR,200,24
2022,31,AGOSTO,BR,10,0
2022,31,AGOSTO,BR,30,1
2022,31,AGOSTO,BR,50,3
2022,31,AGOSTO,BR,100,8
2022,31,AGOSTO,BR,200,25
2022,31,AGOSTO,PT,10,1
2022,31,AGOSTO,PT,30,3
2022,31,AGOSTO,PT,50,5
2022,31,AGOSTO,PT,100,17
2022,31,AGOSTO,PT,200,41
2022,32,AGOSTO,CO,10,4
2022,32,AGOSTO,CO,30,8
2022,32,AGOSTO,CO,50,13
2022,32,AGOSTO,CO,100,29
2022,32,AGOSTO,CO,200,66
2022,32,AGOSTO,PE,10,2
2022,32,AGOSTO,PE,30,6
2022,32,AGOSTO,PE,50,10
2022,32,AGOSTO,PE,100,22
2022,32,AGOSTO,PE,200,47
2022,32,AGOSTO,EC,10,1
2022,32,AGOSTO,EC,30,5
2022,32,AGOSTO,EC,50,10
2022,32,AGOSTO,EC,100,21
2022,32,AGOSTO,EC,200,46
2022,32,AGOSTO,PN,10,1
2022,32,AGOSTO,PN,30,4
2022,32,AGOSTO,PN,50,7
2022,32,AGOSTO,PN,100,16
2022,32,AGOSTO,PN,200,38
2022,32,AGOSTO,CR,10,2
2022,32,AGOSTO,CR,30,4
2022,32,AGOSTO,CR,50,10
2022,32,AGOSTO,CR,100,25
2022,32,AGOSTO,CR,200,61
2022,32,AGOSTO,GT,10,1
2022,32,AGOSTO,GT,30,5
2022,32,AGOSTO,GT,50,8
2022,32,AGOSTO,GT,100,21
2022,32,AGOSTO,GT,200,52
2022,32,AGOSTO,SV,10,1
2022,32,AGOSTO,SV,30,5
2022,32,AGOSTO,SV,50,9
2022,32,AGOSTO,SV,100,22
2022,32,AGOSTO,SV,200,52
2022,32,AGOSTO,HN,10,0
2022,32,AGOSTO,HN,30,4
2022,32,AGOSTO,HN,50,10
2022,32,AGOSTO,HN,100,24
2022,32,AGOSTO,HN,200,57
2022,32,AGOSTO,NI,10,1
2022,32,AGOSTO,NI,30,2
2022,32,AGOSTO,NI,50,9
2022,32,AGOSTO,NI,100,23
2022,32,AGOSTO,NI,200,53
2022,32,AGOSTO,DO,10,1
2022,32,AGOSTO,DO,30,1
2022,32,AGOSTO,DO,50,6
2022,32,AGOSTO,DO,100,13
2022,32,AGOSTO,DO,200,28
2022,32,AGOSTO,VE,10,2
2022,32,AGOSTO,VE,30,6
2022,32,AGOSTO,VE,50,9
2022,32,AGOSTO,VE,100,24
2022,32,AGOSTO,VE,200,48
2022,32,AGOSTO,MX,10,2
2022,32,AGOSTO,MX,30,2
2022,32,AGOSTO,MX,50,5
2022,32,AGOSTO,MX,100,20
2022,32,AGOSTO,MX,200,43
2022,32,AGOSTO,SP,10,1
2022,32,AGOSTO,SP,30,7
2022,32,AGOSTO,SP,50,10
2022,32,AGOSTO,SP,100,18
2022,32,AGOSTO,SP,200,35
2022,32,AGOSTO,CL,10,1
2022,32,AGOSTO,CL,30,3
2022,32,AGOSTO,CL,50,5
2022,32,AGOSTO,CL,100,13
2022,32,AGOSTO,CL,200,34
2022,32,AGOSTO,AR,10,0
2022,32,AGOSTO,AR,30,2
2022,32,AGOSTO,AR,50,3
2022,32,AGOSTO,AR,100,12
2022,32,AGOSTO,AR,200,25
2022,32,AGOSTO,BR,10,0
2022,32,AGOSTO,BR,30,1
2022,32,AGOSTO,BR,50,4
2022,32,AGOSTO,BR,100,10
2022,32,AGOSTO,BR,200,27
2022,32,AGOSTO,PT,10,1
2022,32,AGOSTO,PT,30,4
2022,32,AGOSTO,PT,50,6
2022,32,AGOSTO,PT,100,18
2022,32,AGOSTO,PT,200,46
2022,33,AGOSTO,CO,10,3
2022,33,AGOSTO,CO,30,7
2022,33,AGOSTO,CO,50,13
2022,33,AGOSTO,CO,100,29
2022,33,AGOSTO,CO,200,66
2022,33,AGOSTO,PE,10,2
2022,33,AGOSTO,PE,30,5
2022,33,AGOSTO,PE,50,9
2022,33,AGOSTO,PE,100,23
2022,33,AGOSTO,PE,200,47
2022,33,AGOSTO,EC,10,1
2022,33,AGOSTO,EC,30,5
2022,33,AGOSTO,EC,50,9
2022,33,AGOSTO,EC,100,21
2022,33,AGOSTO,EC,200,48
2022,33,AGOSTO,PN,10,1
2022,33,AGOSTO,PN,30,3
2022,33,AGOSTO,PN,50,6
2022,33,AGOSTO,PN,100,17
2022,33,AGOSTO,PN,200,42
2022,33,AGOSTO,CR,10,1
2022,33,AGOSTO,CR,30,5
2022,33,AGOSTO,CR,50,10
2022,33,AGOSTO,CR,100,26
2022,33,AGOSTO,CR,200,61
2022,33,AGOSTO,GT,10,1
2022,33,AGOSTO,GT,30,4
2022,33,AGOSTO,GT,50,8
2022,33,AGOSTO,GT,100,20
2022,33,AGOSTO,GT,200,55
2022,33,AGOSTO,SV,10,1
2022,33,AGOSTO,SV,30,5
2022,33,AGOSTO,SV,50,8
2022,33,AGOSTO,SV,100,23
2022,33,AGOSTO,SV,200,54
2022,33,AGOSTO,HN,10,0
2022,33,AGOSTO,HN,30,4
2022,33,AGOSTO,HN,50,8
2022,33,AGOSTO,HN,100,24
2022,33,AGOSTO,HN,200,57
2022,33,AGOSTO,NI,10,0
2022,33,AGOSTO,NI,30,2
2022,33,AGOSTO,NI,50,6
2022,33,AGOSTO,NI,100,24
2022,33,AGOSTO,NI,200,57
2022,33,AGOSTO,DO,10,1
2022,33,AGOSTO,DO,30,1
2022,33,AGOSTO,DO,50,6
2022,33,AGOSTO,DO,100,10
2022,33,AGOSTO,DO,200,27
2022,33,AGOSTO,VE,10,1
2022,33,AGOSTO,VE,30,6
2022,33,AGOSTO,VE,50,9
2022,33,AGOSTO,VE,100,25
2022,33,AGOSTO,VE,200,47
2022,33,AGOSTO,MX,10,1
2022,33,AGOSTO,MX,30,2
2022,33,AGOSTO,MX,50,5
2022,33,AGOSTO,MX,100,19
2022,33,AGOSTO,MX,200,45
2022,33,AGOSTO,SP,10,0
2022,33,AGOSTO,SP,30,6
2022,33,AGOSTO,SP,50,10
2022,33,AGOSTO,SP,100,18
2022,33,AGOSTO,SP,200,36
2022,33,AGOSTO,CL,10,1
2022,33,AGOSTO,CL,30,3
2022,33,AGOSTO,CL,50,5
2022,33,AGOSTO,CL,100,11
2022,33,AGOSTO,CL,200,34
2022,33,AGOSTO,AR,10,0
2022,33,AGOSTO,AR,30,2
2022,33,AGOSTO,AR,50,3
2022,33,AGOSTO,AR,100,13
2022,33,AGOSTO,AR,200,25
2022,33,AGOSTO,BR,10,0
2022,33,AGOSTO,BR,30,1
2022,33,AGOSTO,BR,50,3
2022,33,AGOSTO,BR,100,10
2022,33,AGOSTO,BR,200,30
2022,33,AGOSTO,PT,10,1
2022,33,AGOSTO,PT,30,4
2022,33,AGOSTO,PT,50,6
2022,33,AGOSTO,PT,100,16
2022,33,AGOSTO,PT,200,46
2022,34,AGOSTO,CO,10,4
2022,34,AGOSTO,CO,30,9
2022,34,AGOSTO,CO,50,13
2022,34,AGOSTO,CO,100,28
2022,34,AGOSTO,CO,200,67
2022,34,AGOSTO,PE,10,2
2022,34,AGOSTO,PE,30,4
2022,34,AGOSTO,PE,50,9
2022,34,AGOSTO,PE,100,26
2022,34,AGOSTO,PE,200,47
2022,34,AGOSTO,EC,10,1
2022,34,AGOSTO,EC,30,6
2022,34,AGOSTO,EC,50,10
2022,34,AGOSTO,EC,100,22
2022,34,AGOSTO,EC,200,50
2022,34,AGOSTO,PN,10,1
2022,34,AGOSTO,PN,30,3
2022,34,AGOSTO,PN,50,7
2022,34,AGOSTO,PN,100,18
2022,34,AGOSTO,PN,200,43
2022,34,AGOSTO,CR,10,1
2022,34,AGOSTO,CR,30,6
2022,34,AGOSTO,CR,50,11
2022,34,AGOSTO,CR,100,28
2022,34,AGOSTO,CR,200,60
2022,34,AGOSTO,GT,10,1
2022,34,AGOSTO,GT,30,3
2022,34,AGOSTO,GT,50,8
2022,34,AGOSTO,GT,100,22
2022,34,AGOSTO,GT,200,55
2022,34,AGOSTO,SV,10,0
2022,34,AGOSTO,SV,30,6
2022,34,AGOSTO,SV,50,9
2022,34,AGOSTO,SV,100,24
2022,34,AGOSTO,SV,200,58
2022,34,AGOSTO,HN,10,0
2022,34,AGOSTO,HN,30,4
2022,34,AGOSTO,HN,50,9
2022,34,AGOSTO,HN,100,26
2022,34,AGOSTO,HN,200,54
2022,34,AGOSTO,NI,10,0
2022,34,AGOSTO,NI,30,3
2022,34,AGOSTO,NI,50,7
2022,34,AGOSTO,NI,100,25
2022,34,AGOSTO,NI,200,58
2022,34,AGOSTO,DO,10,0
2022,34,AGOSTO,DO,30,2
2022,34,AGOSTO,DO,50,4
2022,34,AGOSTO,DO,100,10
2022,34,AGOSTO,DO,200,27
2022,34,AGOSTO,VE,10,1
2022,34,AGOSTO,VE,30,8
2022,34,AGOSTO,VE,50,10
2022,34,AGOSTO,VE,100,25
2022,34,AGOSTO,VE,200,53
2022,34,AGOSTO,MX,10,1
2022,34,AGOSTO,MX,30,3
2022,34,AGOSTO,MX,50,8
2022,34,AGOSTO,MX,100,19
2022,34,AGOSTO,MX,200,49
2022,34,AGOSTO,SP,10,0
2022,34,AGOSTO,SP,30,5
2022,34,AGOSTO,SP,50,11
2022,34,AGOSTO,SP,100,19
2022,34,AGOSTO,SP,200,35
2022,34,AGOSTO,CL,10,1
2022,34,AGOSTO,CL,30,3
2022,34,AGOSTO,CL,50,6
2022,34,AGOSTO,CL,100,13
2022,34,AGOSTO,CL,200,31
2022,34,AGOSTO,AR,10,0
2022,34,AGOSTO,AR,30,2
2022,34,AGOSTO,AR,50,3
2022,34,AGOSTO,AR,100,14
2022,34,AGOSTO,AR,200,24
2022,34,AGOSTO,BR,10,0
2022,34,AGOSTO,BR,30,2
2022,34,AGOSTO,BR,50,4
2022,34,AGOSTO,BR,100,11
2022,34,AGOSTO,BR,200,29
2022,34,AGOSTO,PT,10,1
2022,34,AGOSTO,PT,30,3
2022,34,AGOSTO,PT,50,8
2022,34,AGOSTO,PT,100,15
2022,34,AGOSTO,PT,200,42
2022,35,SEPTIEMBRE,CO,10,4
2022,35,SEPTIEMBRE,CO,30,10
2022,35,SEPTIEMBRE,CO,50,12
2022,35,SEPTIEMBRE,CO,100,27
2022,35,SEPTIEMBRE,CO,200,65
2022,35,SEPTIEMBRE,PE,10,1
2022,35,SEPTIEMBRE,PE,30,5
2022,35,SEPTIEMBRE,PE,50,9
2022,35,SEPTIEMBRE,PE,100,27
2022,35,SEPTIEMBRE,PE,200,49
2022,35,SEPTIEMBRE,EC,10,1
2022,35,SEPTIEMBRE,EC,30,7
2022,35,SEPTIEMBRE,EC,50,10
2022,35,SEPTIEMBRE,EC,100,22
2022,35,SEPTIEMBRE,EC,200,51
2022,35,SEPTIEMBRE,PN,10,1
2022,35,SEPTIEMBRE,PN,30,5
2022,35,SEPTIEMBRE,PN,50,9
2022,35,SEPTIEMBRE,PN,100,20
2022,35,SEPTIEMBRE,PN,200,44
2022,35,SEPTIEMBRE,CR,10,1
2022,35,SEPTIEMBRE,CR,30,7
2022,35,SEPTIEMBRE,CR,50,12
2022,35,SEPTIEMBRE,CR,100,28
2022,35,SEPTIEMBRE,CR,200,62
2022,35,SEPTIEMBRE,GT,10,1
2022,35,SEPTIEMBRE,GT,30,4
2022,35,SEPTIEMBRE,GT,50,8
2022,35,SEPTIEMBRE,GT,100,24
2022,35,SEPTIEMBRE,GT,200,54
2022,35,SEPTIEMBRE,SV,10,0
2022,35,SEPTIEMBRE,SV,30,5
2022,35,SEPTIEMBRE,SV,50,9
2022,35,SEPTIEMBRE,SV,100,23
2022,35,SEPTIEMBRE,SV,200,55
2022,35,SEPTIEMBRE,HN,10,0
2022,35,SEPTIEMBRE,HN,30,4
2022,35,SEPTIEMBRE,HN,50,9
2022,35,SEPTIEMBRE,HN,100,26
2022,35,SEPTIEMBRE,HN,200,54
2022,35,SEPTIEMBRE,NI,10,0
2022,35,SEPTIEMBRE,NI,30,3
2022,35,SEPTIEMBRE,NI,50,8
2022,35,SEPTIEMBRE,NI,100,24
2022,35,SEPTIEMBRE,NI,200,53
2022,35,SEPTIEMBRE,DO,10,0
2022,35,SEPTIEMBRE,DO,30,2
2022,35,SEPTIEMBRE,DO,50,5
2022,35,SEPTIEMBRE,DO,100,11
2022,35,SEPTIEMBRE,DO,200,29
2022,35,SEPTIEMBRE,VE,10,2
2022,35,SEPTIEMBRE,VE,30,8
2022,35,SEPTIEMBRE,VE,50,10
2022,35,SEPTIEMBRE,VE,100,24
2022,35,SEPTIEMBRE,VE,200,53
2022,35,SEPTIEMBRE,MX,10,1
2022,35,SEPTIEMBRE,MX,30,4
2022,35,SEPTIEMBRE,MX,50,8
2022,35,SEPTIEMBRE,MX,100,20
2022,35,SEPTIEMBRE,MX,200,48
2022,35,SEPTIEMBRE,SP,10,0
2022,35,SEPTIEMBRE,SP,30,5
2022,35,SEPTIEMBRE,SP,50,12
2022,35,SEPTIEMBRE,SP,100,20
2022,35,SEPTIEMBRE,SP,200,35
2022,35,SEPTIEMBRE,CL,10,1
2022,35,SEPTIEMBRE,CL,30,4
2022,35,SEPTIEMBRE,CL,50,6
2022,35,SEPTIEMBRE,CL,100,13
2022,35,SEPTIEMBRE,CL,200,32
2022,35,SEPTIEMBRE,AR,10,0
2022,35,SEPTIEMBRE,AR,30,2
2022,35,SEPTIEMBRE,AR,50,5
2022,35,SEPTIEMBRE,AR,100,15
2022,35,SEPTIEMBRE,AR,200,25
2022,35,SEPTIEMBRE,BR,10,0
2022,35,SEPTIEMBRE,BR,30,1
2022,35,SEPTIEMBRE,BR,50,4
2022,35,SEPTIEMBRE,BR,100,13
2022,35,SEPTIEMBRE,BR,200,31
2022,35,SEPTIEMBRE,PT,10,1
2022,35,SEPTIEMBRE,PT,30,2
2022,35,SEPTIEMBRE,PT,50,7
2022,35,SEPTIEMBRE,PT,100,17
2022,35,SEPTIEMBRE,PT,200,44
2022,36,SEPTIEMBRE,CO,10,4
2022,36,SEPTIEMBRE,CO,30,12
2022,36,SEPTIEMBRE,CO,50,14
2022,36,SEPTIEMBRE,CO,100,30
2022,36,SEPTIEMBRE,CO,200,72
2022,36,SEPTIEMBRE,PE,10,1
2022,36,SEPTIEMBRE,PE,30,5
2022,36,SEPTIEMBRE,PE,50,12
2022,36,SEPTIEMBRE,PE,100,28
2022,36,SEPTIEMBRE,PE,200,50
2022,36,SEPTIEMBRE,EC,10,1
2022,36,SEPTIEMBRE,EC,30,7
2022,36,SEPTIEMBRE,EC,50,10
2022,36,SEPTIEMBRE,EC,100,25
2022,36,SEPTIEMBRE,EC,200,55
2022,36,SEPTIEMBRE,PN,10,2
2022,36,SEPTIEMBRE,PN,30,4
2022,36,SEPTIEMBRE,PN,50,7
2022,36,SEPTIEMBRE,PN,100,20
2022,36,SEPTIEMBRE,PN,200,47
2022,36,SEPTIEMBRE,CR,10,1
2022,36,SEPTIEMBRE,CR,30,7
2022,36,SEPTIEMBRE,CR,50,12
2022,36,SEPTIEMBRE,CR,100,29
2022,36,SEPTIEMBRE,CR,200,65
2022,36,SEPTIEMBRE,GT,10,1
2022,36,SEPTIEMBRE,GT,30,4
2022,36,SEPTIEMBRE,GT,50,10
2022,36,SEPTIEMBRE,GT,100,24
2022,36,SEPTIEMBRE,GT,200,55
2022,36,SEPTIEMBRE,SV,10,0
2022,36,SEPTIEMBRE,SV,30,5
2022,36,SEPTIEMBRE,SV,50,10
2022,36,SEPTIEMBRE,SV,100,25
2022,36,SEPTIEMBRE,SV,200,56
2022,36,SEPTIEMBRE,HN,10,0
2022,36,SEPTIEMBRE,HN,30,4
2022,36,SEPTIEMBRE,HN,50,10
2022,36,SEPTIEMBRE,HN,100,26
2022,36,SEPTIEMBRE,HN,200,54
2022,36,SEPTIEMBRE,NI,10,0
2022,36,SEPTIEMBRE,NI,30,3
2022,36,SEPTIEMBRE,NI,50,7
2022,36,SEPTIEMBRE,NI,100,25
2022,36,SEPTIEMBRE,NI,200,55
2022,36,SEPTIEMBRE,DO,10,0
2022,36,SEPTIEMBRE,DO,30,1
2022,36,SEPTIEMBRE,DO,50,2
2022,36,SEPTIEMBRE,DO,100,7
2022,36,SEPTIEMBRE,DO,200,20
2022,36,SEPTIEMBRE,VE,10,2
2022,36,SEPTIEMBRE,VE,30,8
2022,36,SEPTIEMBRE,VE,50,12
2022,36,SEPTIEMBRE,VE,100,24
2022,36,SEPTIEMBRE,VE,200,59
2022,36,SEPTIEMBRE,MX,10,0
2022,36,SEPTIEMBRE,MX,30,4
2022,36,SEPTIEMBRE,MX,50,7
2022,36,SEPTIEMBRE,MX,100,20
2022,36,SEPTIEMBRE,MX,200,44
2022,36,SEPTIEMBRE,SP,10,0
2022,36,SEPTIEMBRE,SP,30,5
2022,36,SEPTIEMBRE,SP,50,12
2022,36,SEPTIEMBRE,SP,100,21
2022,36,SEPTIEMBRE,SP,200,41
2022,36,SEPTIEMBRE,CL,10,1
2022,36,SEPTIEMBRE,CL,30,4
2022,36,SEPTIEMBRE,CL,50,7
2022,36,SEPTIEMBRE,CL,100,13
2022,36,SEPTIEMBRE,CL,200,36
2022,36,SEPTIEMBRE,AR,10,0
2022,36,SEPTIEMBRE,AR,30,3
2022,36,SEPTIEMBRE,AR,50,6
2022,36,SEPTIEMBRE,AR,100,13
2022,36,SEPTIEMBRE,AR,200,29
2022,36,SEPTIEMBRE,BR,10,0
2022,36,SEPTIEMBRE,BR,30,1
2022,36,SEPTIEMBRE,BR,50,3
2022,36,SEPTIEMBRE,BR,100,16
2022,36,SEPTIEMBRE,BR,200,39
2022,36,SEPTIEMBRE,PT,10,1
2022,36,SEPTIEMBRE,PT,30,2
2022,36,SEPTIEMBRE,PT,50,7
2022,36,SEPTIEMBRE,PT,100,22
2022,36,SEPTIEMBRE,PT,200,46
2022,37,SEPTIEMBRE,CO,10,5
2022,37,SEPTIEMBRE,CO,30,12
2022,37,SEPTIEMBRE,CO,50,19
2022,37,SEPTIEMBRE,CO,100,37
2022,37,SEPTIEMBRE,CO,200,76
2022,37,SEPTIEMBRE,PE,10,2
2022,37,SEPTIEMBRE,PE,30,6
2022,37,SEPTIEMBRE,PE,50,12
2022,37,SEPTIEMBRE,PE,100,27
2022,37,SEPTIEMBRE,PE,200,50
2022,37,SEPTIEMBRE,EC,10,1
2022,37,SEPTIEMBRE,EC,30,8
2022,37,SEPTIEMBRE,EC,50,11
2022,37,SEPTIEMBRE,EC,100,28
