anio,semana,country_code,label_group,streams_top200,chart_date
2026,24,CR,Orchard,3.410658,2026-06-11
2026,24,CR,Warner,1.93591,2026-06-11
2026,24,CR,Indies,1.909322,2026-06-11
2025,1,GT,Universal,7.765761,2025-01-02
2025,1,GT,INgrooves,0.926803,2025-01-02
2025,1,GT,Virgin,0.437907,2025-01-02
2025,1,GT,Sony,5.820867,2025-01-02
2025,1,GT,Orchard,7.602285,2025-01-02
2025,1,GT,Warner,4.346227,2025-01-02
2025,1,GT,Indies,4.174832,2025-01-02
2025,2,GT,Universal,6.57298,2025-01-09
2025,2,GT,INgrooves,0.940807,2025-01-09
2025,2,GT,Virgin,0.445567,2025-01-09
2025,2,GT,Sony,5.691499,2025-01-09
2025,2,GT,Orchard,13.626865,2025-01-09
2025,2,GT,Warner,4.310371,2025-01-09
2025,2,GT,Indies,3.631531,2025-01-09
2025,3,GT,Universal,6.243384,2025-01-16
2025,3,GT,INgrooves,0.948792,2025-01-16
2025,3,GT,Virgin,0.382522,2025-01-16
2025,3,GT,Sony,6.322239,2025-01-16
2025,3,GT,Orchard,16.273922,2025-01-16
2025,3,GT,Warner,4.242931,2025-01-16
2025,3,GT,Indies,4.268409,2025-01-16
2025,4,GT,Universal,6.647654,2025-01-23
2025,4,GT,INgrooves,0.917645,2025-01-23
2025,4,GT,Virgin,0.775222,2025-01-23
2025,4,GT,Sony,6.155523,2025-01-23
2025,4,GT,Orchard,14.948128,2025-01-23
2025,4,GT,Warner,4.356566,2025-01-23
2025,4,GT,Indies,4.249765,2025-01-23
2025,5,GT,Universal,5.91207,2025-01-30
2025,5,GT,INgrooves,0.869549,2025-01-30
2025,5,GT,Virgin,1.035864,2025-01-30
2025,5,GT,Sony,5.826588,2025-01-30
2025,5,GT,Orchard,13.501189,2025-01-30
2025,5,GT,Warner,3.662077,2025-01-30
2025,5,GT,Indies,3.974333,2025-01-30
2025,6,GT,Universal,6.420798,2025-02-06
2025,6,GT,INgrooves,0.793994,2025-02-06
2025,6,GT,Virgin,0.769589,2025-02-06
2025,6,GT,Sony,6.441762,2025-02-06
2025,6,GT,Orchard,12.450182,2025-02-06
2025,6,GT,Warner,4.351316,2025-02-06
2025,6,GT,Indies,5.00034,2025-02-06
2025,7,GT,Universal,7.4682685,2025-02-13
2025,7,GT,INgrooves,0.75194,2025-02-13
2025,7,GT,Virgin,0.390443,2025-02-13
2025,7,GT,Sony,6.3565435,2025-02-13
2025,7,GT,Orchard,12.29349,2025-02-13
2025,7,GT,Warner,4.976304,2025-02-13
2025,7,GT,Indies,4.936163,2025-02-13
2025,8,GT,Universal,7.472685,2025-02-20
2025,8,GT,INgrooves,0.783542,2025-02-20
2025,8,GT,Virgin,0.39594,2025-02-20
2025,8,GT,Sony,6.688473,2025-02-20
2025,8,GT,Orchard,10.88003,2025-02-20
2025,8,GT,Warner,4.805694,2025-02-20
2025,8,GT,Indies,5.352109,2025-02-20
2025,9,GT,Universal,7.390622,2025-02-27
2025,9,GT,INgrooves,0.902671,2025-02-27
2025,9,GT,Virgin,0.310036,2025-02-27
2025,9,GT,Sony,6.701815,2025-02-27
2025,9,GT,Orchard,10.595868,2025-02-27
2025,9,GT,Warner,4.233351,2025-02-27
2025,9,GT,Indies,6.393566,2025-02-27
2025,10,GT,Universal,6.98326,2025-03-06
2025,10,GT,INgrooves,0.819374,2025-03-06
2025,10,GT,Virgin,0.754971,2025-03-06
2025,10,GT,Sony,7.020935,2025-03-06
2025,10,GT,Orchard,10.472573,2025-03-06
2025,10,GT,Warner,4.097357,2025-03-06
2025,10,GT,Indies,6.380118,2025-03-06
2025,11,GT,Universal,5.892066,2025-03-13
2025,11,GT,INgrooves,0.966041,2025-03-13
2025,11,GT,Virgin,1.086584,2025-03-13
2025,11,GT,Sony,6.703525,2025-03-13
2025,11,GT,Orchard,9.366562,2025-03-13
2025,11,GT,Warner,3.891585,2025-03-13
2025,11,GT,Indies,5.648508,2025-03-13
2025,12,GT,Universal,6.023807,2025-03-20
2025,12,GT,INgrooves,0.957918,2025-03-20
2025,12,GT,Virgin,0.274989,2025-03-20
2025,12,GT,Sony,6.889592,2025-03-20
2025,12,GT,Orchard,9.362285,2025-03-20
2025,12,GT,Warner,4.197301,2025-03-20
2025,12,GT,Indies,5.738575,2025-03-20
2025,13,GT,Universal,5.664894,2025-03-27
2025,13,GT,INgrooves,1.112728,2025-03-27
2025,13,GT,Virgin,0.175345,2025-03-27
2025,13,GT,Sony,7.250901,2025-03-27
2025,13,GT,Orchard,9.30456,2025-03-27
2025,13,GT,Warner,4.062406,2025-03-27
2025,13,GT,Indies,5.826177,2025-03-27
2025,14,GT,Universal,5.919874,2025-04-03
2025,14,GT,INgrooves,0.970197,2025-04-03
2025,14,GT,Virgin,0.171775,2025-04-03
2025,14,GT,Sony,7.368776,2025-04-03
2025,14,GT,Orchard,9.039423,2025-04-03
2025,14,GT,Warner,4.053492,2025-04-03
2025,14,GT,Indies,5.840291,2025-04-03
2025,15,GT,Universal,5.775876,2025-04-10
2025,15,GT,INgrooves,1.01643,2025-04-10
2025,15,GT,Virgin,0.085456,2025-04-10
2025,15,GT,Sony,7.024083,2025-04-10
2025,15,GT,Orchard,9.257198,2025-04-10
2025,15,GT,Warner,4.136386,2025-04-10
2025,15,GT,Indies,5.493217,2025-04-10
2025,16,GT,Universal,5.476255,2025-04-17
2025,16,GT,INgrooves,0.934283,2025-04-17
2025,16,GT,Virgin,0.086952,2025-04-17
2025,16,GT,Sony,6.884691,2025-04-17
2025,16,GT,Orchard,8.576256,2025-04-17
2025,16,GT,Warner,4.103889,2025-04-17
2025,16,GT,Indies,5.546026,2025-04-17
2025,17,GT,Universal,5.703996,2025-04-24
2025,17,GT,INgrooves,0.852203,2025-04-24
2025,17,GT,Virgin,0.085029,2025-04-24
2025,17,GT,Sony,6.148688,2025-04-24
2025,17,GT,Orchard,7.649723,2025-04-24
2025,17,GT,Warner,3.687104,2025-04-24
2025,17,GT,Indies,4.637583,2025-04-24
2025,18,GT,Universal,6.227101,2025-05-01
2025,18,GT,INgrooves,0.915845,2025-05-01
2025,18,GT,Virgin,0.205911,2025-05-01
2025,18,GT,Sony,6.738748,2025-05-01
2025,18,GT,Orchard,8.127472,2025-05-01
2025,18,GT,Warner,4.254095,2025-05-01
2025,18,GT,Indies,4.920738,2025-05-01
2025,19,GT,Universal,6.726702,2025-05-08
2025,19,GT,INgrooves,0.993615,2025-05-08
2025,19,GT,Virgin,0.268739,2025-05-08
2025,19,GT,Sony,6.798879,2025-05-08
2025,19,GT,Orchard,7.540707,2025-05-08
2025,19,GT,Warner,3.747742,2025-05-08
2025,19,GT,Indies,4.784685,2025-05-08
2025,20,GT,Universal,6.014387,2025-05-15
2025,20,GT,INgrooves,0.823146,2025-05-15
2025,20,GT,Virgin,0.519944,2025-05-15
2025,20,GT,Sony,6.877686,2025-05-15
2025,20,GT,Orchard,8.12276,2025-05-15
2025,20,GT,Warner,3.578441,2025-05-15
2025,20,GT,Indies,4.925721,2025-05-15
2025,21,GT,Universal,5.429282,2025-05-22
2025,21,GT,INgrooves,0.734795,2025-05-22
2025,21,GT,Virgin,0.528227,2025-05-22
2025,21,GT,Sony,7.694201,2025-05-22
2025,21,GT,Orchard,8.987463,2025-05-22
2025,21,GT,Warner,3.30775,2025-05-22
2025,21,GT,Indies,4.761803,2025-05-22
2025,22,GT,Universal,5.178482,2025-05-29
2025,22,GT,INgrooves,1.016867,2025-05-29
2025,22,GT,Virgin,0.578311,2025-05-29
2025,22,GT,Sony,7.516418,2025-05-29
2025,22,GT,Orchard,8.412625,2025-05-29
2025,22,GT,Warner,3.193502,2025-05-29
2025,22,GT,Indies,4.700144,2025-05-29
2025,23,GT,Universal,4.562717,2025-06-05
2025,23,GT,INgrooves,1.003557,2025-06-05
2025,23,GT,Virgin,0.554867,2025-06-05
2025,23,GT,Sony,7.990407,2025-06-05
2025,23,GT,Orchard,7.250626,2025-06-05
2025,23,GT,Warner,3.707313,2025-06-05
2025,23,GT,Indies,4.463806,2025-06-05
2025,24,GT,Universal,4.329107,2025-06-12
2025,24,GT,INgrooves,0.842303,2025-06-12
2025,24,GT,Virgin,0.306858,2025-06-12
2025,24,GT,Sony,7.549971,2025-06-12
2025,24,GT,Orchard,6.530125,2025-06-12
2025,24,GT,Warner,4.680666,2025-06-12
2025,24,GT,Indies,4.480141,2025-06-12
2026,1,GT,Universal,5.437647,2026-01-01
2026,1,GT,INgrooves,0.847788,2026-01-01
2026,1,GT,Virgin,0.384145,2026-01-01
2026,1,GT,Sony,6.288107,2026-01-01
2026,1,GT,Orchard,9.413529,2026-01-01
2026,1,GT,Warner,3.618093,2026-01-01
2026,1,GT,Indies,4.62478,2026-01-01
2026,2,GT,Universal,4.290034,2026-01-08
2026,2,GT,INgrooves,0.777208,2026-01-08
2026,2,GT,Virgin,0.352973,2026-01-08
2026,2,GT,Sony,6.636366,2026-01-08
2026,2,GT,Orchard,8.867108,2026-01-08
2026,2,GT,Warner,3.735591,2026-01-08
2026,2,GT,Indies,4.930639,2026-01-08
2026,3,GT,Universal,4.26678,2026-01-15
2026,3,GT,INgrooves,0.758107,2026-01-15
2026,3,GT,Virgin,0.386923,2026-01-15
2026,3,GT,Sony,6.889206,2026-01-15
2026,3,GT,Orchard,8.548901,2026-01-15
2026,3,GT,Warner,4.089605,2026-01-15
2026,3,GT,Indies,5.391617,2026-01-15
2026,4,GT,Universal,4.155968,2026-01-22
2026,4,GT,INgrooves,1.095787,2026-01-22
2026,4,GT,Virgin,0.384701,2026-01-22
2026,4,GT,Sony,6.788202,2026-01-22
2026,4,GT,Orchard,8.51165,2026-01-22
2026,4,GT,Warner,3.927779,2026-01-22
2026,4,GT,Indies,5.308459,2026-01-22
2026,5,GT,Universal,4.394023,2026-01-29
2026,5,GT,INgrooves,1.557417,2026-01-29
2026,5,GT,Virgin,0.503238,2026-01-29
2026,5,GT,Sony,7.156864,2026-01-29
2026,5,GT,Orchard,8.833337,2026-01-29
2026,5,GT,Warner,4.036085,2026-01-29
2026,5,GT,Indies,5.82691,2026-01-29
2026,6,GT,Universal,4.381214,2026-02-05
2026,6,GT,INgrooves,1.49138,2026-02-05
2026,6,GT,Virgin,0.372615,2026-02-05
2026,6,GT,Sony,7.294412,2026-02-05
2026,6,GT,Orchard,8.347746,2026-02-05
2026,6,GT,Warner,4.348842,2026-02-05
2026,6,GT,Indies,5.792957,2026-02-05
2026,7,GT,Universal,3.99642,2026-02-12
2026,7,GT,INgrooves,1.522835,2026-02-12
2026,7,GT,Virgin,0.37687,2026-02-12
2026,7,GT,Sony,7.201354,2026-02-12
2026,7,GT,Orchard,11.394754,2026-02-12
2026,7,GT,Warner,4.265681,2026-02-12
2026,7,GT,Indies,5.367946,2026-02-12
2026,8,GT,Universal,4.465503,2026-02-19
2026,8,GT,INgrooves,1.642121,2026-02-19
2026,8,GT,Virgin,0.394248,2026-02-19
2026,8,GT,Sony,6.773488,2026-02-19
2026,8,GT,Orchard,10.643235,2026-02-19
2026,8,GT,Warner,5.884933,2026-02-19
2026,8,GT,Indies,5.611761,2026-02-19
2026,9,GT,Universal,4.117678,2026-02-26
2026,9,GT,INgrooves,1.469,2026-02-26
2026,9,GT,Virgin,0.279247,2026-02-26
2026,9,GT,Sony,6.86483,2026-02-26
2026,9,GT,Orchard,9.874276,2026-02-26
2026,9,GT,Warner,4.637924,2026-02-26
2026,9,GT,Indies,5.466968,2026-02-26
2026,10,GT,Universal,4.042845,2026-03-05
2026,10,GT,INgrooves,1.574882,2026-03-05
2026,10,GT,Virgin,3.441855,2026-03-05
2026,10,GT,Sony,6.907293,2026-03-05
2026,10,GT,Orchard,10.445541,2026-03-05
2026,10,GT,Warner,4.518581,2026-03-05
2026,10,GT,Indies,2.710035,2026-03-05
2026,11,GT,Universal,3.97583,2026-03-12
2026,11,GT,INgrooves,2.011644,2026-03-12
2026,11,GT,Virgin,3.52527,2026-03-12
2026,11,GT,Sony,6.862792,2026-03-12
2026,11,GT,Orchard,9.942803,2026-03-12
2026,11,GT,Warner,3.915785,2026-03-12
2026,11,GT,Indies,2.26078,2026-03-12
2026,12,GT,Universal,4.323797,2026-03-19
2026,12,GT,INgrooves,1.708427,2026-03-19
2026,12,GT,Virgin,3.252707,2026-03-19
2026,12,GT,Sony,6.562473,2026-03-19
2026,12,GT,Orchard,9.290957,2026-03-19
2026,12,GT,Warner,3.952852,2026-03-19
2026,12,GT,Indies,2.019716,2026-03-19
2026,13,GT,Universal,4.173185,2026-03-26
2026,13,GT,INgrooves,4.895168,2026-03-26
2026,13,GT,Virgin,3.001656,2026-03-26
2026,13,GT,Sony,6.476199,2026-03-26
2026,13,GT,Orchard,8.557067,2026-03-26
2026,13,GT,Warner,3.889642,2026-03-26
2026,13,GT,Indies,2.096824,2026-03-26
2026,14,GT,Universal,4.504724,2026-04-02
2026,14,GT,INgrooves,3.838051,2026-04-02
2026,14,GT,Virgin,2.769552,2026-04-02
2026,14,GT,Sony,5.946508,2026-04-02
2026,14,GT,Orchard,8.536866,2026-04-02
2026,14,GT,Warner,3.748643,2026-04-02
2026,14,GT,Indies,2.196253,2026-04-02
2026,15,GT,Universal,3.809611,2026-04-09
2026,15,GT,INgrooves,3.212787,2026-04-09
2026,15,GT,Virgin,2.188627,2026-04-09
2026,15,GT,Sony,5.431333,2026-04-09
2026,15,GT,Orchard,7.684013,2026-04-09
2026,15,GT,Warner,3.387106,2026-04-09
2026,15,GT,Indies,2.627039,2026-04-09
2026,16,GT,Universal,4.949805,2026-04-16
2026,16,GT,INgrooves,2.970255,2026-04-16
2026,16,GT,Virgin,2.85828,2026-04-16
2026,16,GT,Sony,6.52599,2026-04-16
2026,16,GT,Orchard,8.359209,2026-04-16
2026,16,GT,Warner,3.426455,2026-04-16
2026,16,GT,Indies,2.98459,2026-04-16
2026,17,GT,Universal,4.565416,2026-04-23
2026,17,GT,INgrooves,2.949867,2026-04-23
2026,17,GT,Virgin,2.513681,2026-04-23
2026,17,GT,Sony,7.665555,2026-04-23
2026,17,GT,Orchard,8.551776,2026-04-23
2026,17,GT,Warner,3.487063,2026-04-23
2026,17,GT,Indies,3.460164,2026-04-23
2026,18,GT,Universal,4.490418,2026-04-30
2026,18,GT,INgrooves,2.785807,2026-04-30
2026,18,GT,Virgin,2.443121,2026-04-30
2026,18,GT,Sony,7.372852,2026-04-30
2026,18,GT,Orchard,7.814199,2026-04-30
2026,18,GT,Warner,3.509685,2026-04-30
2026,18,GT,Indies,3.250281,2026-04-30
2026,19,GT,Universal,5.268785,2026-05-07
2026,19,GT,INgrooves,5.387044,2026-05-07
2026,19,GT,Virgin,0.0,2026-05-07
2026,19,GT,Sony,6.947705,2026-05-07
2026,19,GT,Orchard,7.529921,2026-05-07
2026,19,GT,Warner,3.174408,2026-05-07
2026,19,GT,Indies,2.391099,2026-05-07
2026,20,GT,Universal,5.183488,2026-05-14
2026,20,GT,INgrooves,2.910546,2026-05-14
2026,20,GT,Virgin,2.289671,2026-05-14
2026,20,GT,Sony,7.259404,2026-05-14
2026,20,GT,Orchard,7.506292,2026-05-14
2026,20,GT,Warner,3.068746,2026-05-14
2026,20,GT,Indies,2.302645,2026-05-14
2026,21,GT,Universal,5.271926,2026-05-21
2026,21,GT,INgrooves,2.432563,2026-05-21
2026,21,GT,Virgin,1.867804,2026-05-21
2026,21,GT,Sony,7.377216,2026-05-21
2026,21,GT,Orchard,7.521204,2026-05-21
2026,21,GT,Warner,3.905858,2026-05-21
2026,21,GT,Indies,2.52531,2026-05-21
2026,22,GT,Universal,4.99664,2026-05-28
2026,22,GT,INgrooves,2.401708,2026-05-28
2026,22,GT,Virgin,1.942569,2026-05-28
2026,22,GT,Sony,7.302658,2026-05-28
2026,22,GT,Orchard,7.572473,2026-05-28
2026,22,GT,Warner,3.370904,2026-05-28
2026,22,GT,Indies,2.501803,2026-05-28
2026,23,GT,Universal,3.979862,2026-06-04
2026,23,GT,INgrooves,2.30763,2026-06-04
2026,23,GT,Virgin,1.910684,2026-06-04
2026,23,GT,Sony,6.978329,2026-06-04
2026,23,GT,Orchard,8.37906,2026-06-04
2026,23,GT,Warner,3.565846,2026-06-04
2026,23,GT,Indies,2.568771,2026-06-04
2026,24,GT,Universal,4.469379,2026-06-11
2026,24,GT,INgrooves,2.409344,2026-06-11
2026,24,GT,Virgin,1.842225,2026-06-11
2026,24,GT,Sony,6.425346,2026-06-11
2026,24,GT,Orchard,7.748062,2026-06-11
2026,24,GT,Warner,3.327568,2026-06-11
2026,24,GT,Indies,2.589277,2026-06-11
2025,1,PN,Universal,1.364365,2025-01-02
2025,1,PN,INgrooves,0.130688,2025-01-02
2025,1,PN,Virgin,0.021823,2025-01-02
2025,1,PN,Sony,1.837891,2025-01-02
2025,1,PN,Orchard,0.901277,2025-01-02
2025,1,PN,Warner,1.026003,2025-01-02
2025,1,PN,Indies,2.06033,2025-01-02
2025,2,PN,Universal,1.255046,2025-01-09
2025,2,PN,INgrooves,0.097485,2025-01-09
2025,2,PN,Virgin,0.047054,2025-01-09
2025,2,PN,Sony,1.721424,2025-01-09
2025,2,PN,Orchard,3.162263,2025-01-09
2025,2,PN,Warner,1.092419,2025-01-09
2025,2,PN,Indies,1.705485,2025-01-09
2025,3,PN,Universal,1.30639,2025-01-16
2025,3,PN,INgrooves,0.131663,2025-01-16
2025,3,PN,Virgin,0.039918,2025-01-16
2025,3,PN,Sony,1.80115,2025-01-16
2025,3,PN,Orchard,4.296455,2025-01-16
2025,3,PN,Warner,1.138953,2025-01-16
2025,3,PN,Indies,1.66981,2025-01-16
2025,4,PN,Universal,1.303088,2025-01-23
2025,4,PN,INgrooves,0.103975,2025-01-23
2025,4,PN,Virgin,0.02351,2025-01-23
2025,4,PN,Sony,1.838833,2025-01-23
2025,4,PN,Orchard,3.641805,2025-01-23
2025,4,PN,Warner,1.22095,2025-01-23
2025,4,PN,Indies,1.712985,2025-01-23
2025,5,PN,Universal,1.239427,2025-01-30
2025,5,PN,INgrooves,0.104031,2025-01-30
2025,5,PN,Virgin,0.022534,2025-01-30
2025,5,PN,Sony,1.691484,2025-01-30
2025,5,PN,Orchard,3.130061,2025-01-30
2025,5,PN,Warner,0.960667,2025-01-30
2025,5,PN,Indies,1.571463,2025-01-30
2025,6,PN,Universal,1.3261455,2025-02-06
2025,6,PN,INgrooves,0.07692,2025-02-06
2025,6,PN,Virgin,0.019449,2025-02-06
2025,6,PN,Sony,1.8037095,2025-02-06
2025,6,PN,Orchard,2.47542,2025-02-06
2025,6,PN,Warner,0.937235,2025-02-06
2025,6,PN,Indies,1.651525,2025-02-06
2025,7,PN,Universal,1.598556,2025-02-13
2025,7,PN,INgrooves,0.088654,2025-02-13
2025,7,PN,Virgin,0.0,2025-02-13
2025,7,PN,Sony,1.75019,2025-02-13
2025,7,PN,Orchard,2.065667,2025-02-13
2025,7,PN,Warner,0.99211,2025-02-13
2025,7,PN,Indies,1.650491,2025-02-13
2025,8,PN,Universal,1.474941,2025-02-20
2025,8,PN,INgrooves,0.139344,2025-02-20
2025,8,PN,Virgin,0.0,2025-02-20
2025,8,PN,Sony,1.828812,2025-02-20
2025,8,PN,Orchard,1.848146,2025-02-20
2025,8,PN,Warner,0.960349,2025-02-20
2025,8,PN,Indies,1.639524,2025-02-20
2025,9,PN,Universal,1.240476,2025-02-27
2025,9,PN,INgrooves,0.117229,2025-02-27
2025,9,PN,Virgin,0.0,2025-02-27
2025,9,PN,Sony,1.708425,2025-02-27
2025,9,PN,Orchard,1.753244,2025-02-27
2025,9,PN,Warner,1.011049,2025-02-27
2025,9,PN,Indies,1.933523,2025-02-27
2025,10,PN,Universal,1.042627,2025-03-06
2025,10,PN,INgrooves,0.113802,2025-03-06
2025,10,PN,Virgin,0.0,2025-03-06
2025,10,PN,Sony,1.46985,2025-03-06
2025,10,PN,Orchard,1.596636,2025-03-06
2025,10,PN,Warner,1.037513,2025-03-06
2025,10,PN,Indies,2.188347,2025-03-06
2025,11,PN,Universal,1.017942,2025-03-13
2025,11,PN,INgrooves,0.140035,2025-03-13
2025,11,PN,Virgin,0.0,2025-03-13
2025,11,PN,Sony,1.686452,2025-03-13
2025,11,PN,Orchard,1.556216,2025-03-13
2025,11,PN,Warner,1.106684,2025-03-13
2025,11,PN,Indies,1.663355,2025-03-13
2025,12,PN,Universal,1.001095,2025-03-20
2025,12,PN,INgrooves,0.133581,2025-03-20
2025,12,PN,Virgin,0.0,2025-03-20
2025,12,PN,Sony,1.953019,2025-03-20
2025,12,PN,Orchard,1.414904,2025-03-20
2025,12,PN,Warner,1.001923,2025-03-20
2025,12,PN,Indies,2.217529,2025-03-20
2025,13,PN,Universal,0.856714,2025-03-27
2025,13,PN,INgrooves,0.18049,2025-03-27
2025,13,PN,Virgin,0.0,2025-03-27
2025,13,PN,Sony,1.920593,2025-03-27
2025,13,PN,Orchard,1.512079,2025-03-27
2025,13,PN,Warner,1.062873,2025-03-27
2025,13,PN,Indies,2.131991,2025-03-27
2025,14,PN,Universal,0.938141,2025-04-03
2025,14,PN,INgrooves,0.156034,2025-04-03
2025,14,PN,Virgin,0.0,2025-04-03
2025,14,PN,Sony,1.860874,2025-04-03
2025,14,PN,Orchard,1.57842,2025-04-03
2025,14,PN,Warner,1.029877,2025-04-03
2025,14,PN,Indies,2.122072,2025-04-03
2025,15,PN,Universal,0.743332,2025-04-10
2025,15,PN,INgrooves,0.122056,2025-04-10
2025,15,PN,Virgin,0.0,2025-04-10
2025,15,PN,Sony,1.748117,2025-04-10
2025,15,PN,Orchard,2.248287,2025-04-10
2025,15,PN,Warner,0.985163,2025-04-10
2025,15,PN,Indies,2.007498,2025-04-10
2025,16,PN,Universal,0.935375,2025-04-17
2025,16,PN,INgrooves,0.148648,2025-04-17
2025,16,PN,Virgin,0.0,2025-04-17
2025,16,PN,Sony,1.779195,2025-04-17
2025,16,PN,Orchard,1.573168,2025-04-17
2025,16,PN,Warner,1.030456,2025-04-17
2025,16,PN,Indies,2.037667,2025-04-17
2025,17,PN,Universal,0.954433,2025-04-24
2025,17,PN,INgrooves,0.142743,2025-04-24
2025,17,PN,Virgin,0.016741,2025-04-24
2025,17,PN,Sony,1.523084,2025-04-24
2025,17,PN,Orchard,1.335519,2025-04-24
2025,17,PN,Warner,0.99493,2025-04-24
2025,17,PN,Indies,1.707846,2025-04-24
2025,18,PN,Universal,0.859944,2025-05-01
2025,18,PN,INgrooves,0.137563,2025-05-01
2025,18,PN,Virgin,0.02717,2025-05-01
2025,18,PN,Sony,1.6797,2025-05-01
2025,18,PN,Orchard,1.319986,2025-05-01
2025,18,PN,Warner,1.074686,2025-05-01
2025,18,PN,Indies,1.774513,2025-05-01
2025,19,PN,Universal,0.914855,2025-05-08
2025,19,PN,INgrooves,0.150216,2025-05-08
2025,19,PN,Virgin,0.077042,2025-05-08
2025,19,PN,Sony,1.548626,2025-05-08
2025,19,PN,Orchard,1.255071,2025-05-08
2025,19,PN,Warner,0.899997,2025-05-08
2025,19,PN,Indies,1.774376,2025-05-08
2025,20,PN,Universal,1.009079,2025-05-15
2025,20,PN,INgrooves,0.155727,2025-05-15
2025,20,PN,Virgin,0.141575,2025-05-15
2025,20,PN,Sony,1.591574,2025-05-15
2025,20,PN,Orchard,1.366512,2025-05-15
2025,20,PN,Warner,0.880551,2025-05-15
2025,20,PN,Indies,1.839281,2025-05-15
2025,21,PN,Universal,0.855059,2025-05-22
2025,21,PN,INgrooves,0.257765,2025-05-22
2025,21,PN,Virgin,0.159405,2025-05-22
2025,21,PN,Sony,1.962512,2025-05-22
2025,21,PN,Orchard,1.942688,2025-05-22
2025,21,PN,Warner,0.822167,2025-05-22
2025,21,PN,Indies,1.326854,2025-05-22
2025,22,PN,Universal,0.912425,2025-05-29
2025,22,PN,INgrooves,0.18947,2025-05-29
2025,22,PN,Virgin,0.14421,2025-05-29
2025,22,PN,Sony,2.08745,2025-05-29
2025,22,PN,Orchard,1.833936,2025-05-29
2025,22,PN,Warner,0.77091,2025-05-29
2025,22,PN,Indies,1.428155,2025-05-29
2025,23,PN,Universal,0.744587,2025-06-05
2025,23,PN,INgrooves,0.195828,2025-06-05
2025,23,PN,Virgin,0.147988,2025-06-05
2025,23,PN,Sony,2.106095,2025-06-05
2025,23,PN,Orchard,1.605631,2025-06-05
2025,23,PN,Warner,0.855693,2025-06-05
2025,23,PN,Indies,1.571119,2025-06-05
2025,24,PN,Universal,0.812231,2025-06-12
2025,24,PN,INgrooves,0.191359,2025-06-12
2025,24,PN,Virgin,0.132844,2025-06-12
2025,24,PN,Sony,2.202543,2025-06-12
2025,24,PN,Orchard,1.26769,2025-06-12
2025,24,PN,Warner,0.925984,2025-06-12
2025,24,PN,Indies,1.583026,2025-06-12
2026,1,PN,Universal,0.8612955,2026-01-01
2026,1,PN,INgrooves,0.206783,2026-01-01
2026,1,PN,Virgin,0.047534,2026-01-01
2026,1,PN,Sony,2.2566275,2026-01-01
2026,1,PN,Orchard,1.298067,2026-01-01
2026,1,PN,Warner,0.791083,2026-01-01
2026,1,PN,Indies,1.83564,2026-01-01
2026,2,PN,Universal,0.7741275,2026-01-08
2026,2,PN,INgrooves,0.167602,2026-01-08
2026,2,PN,Virgin,0.087574,2026-01-08
2026,2,PN,Sony,2.0358325,2026-01-08
2026,2,PN,Orchard,1.213222,2026-01-08
2026,2,PN,Warner,0.854259,2026-01-08
2026,2,PN,Indies,1.479559,2026-01-08
2026,3,PN,Universal,0.776087,2026-01-15
2026,3,PN,INgrooves,0.16231925,2026-01-15
2026,3,PN,Virgin,0.076304,2026-01-15
2026,3,PN,Sony,2.11645675,2026-01-15
2026,3,PN,Orchard,1.205317,2026-01-15
2026,3,PN,Warner,0.943283,2026-01-15
2026,3,PN,Indies,1.403729,2026-01-15
2026,4,PN,Universal,0.7344925,2026-01-22
2026,4,PN,INgrooves,0.19232675,2026-01-22
2026,4,PN,Virgin,0.102185,2026-01-22
2026,4,PN,Sony,2.20845975,2026-01-22
2026,4,PN,Orchard,1.263395,2026-01-22
2026,4,PN,Warner,0.89588,2026-01-22
2026,4,PN,Indies,1.44762,2026-01-22
2026,5,PN,Universal,0.6701085,2026-01-29
2026,5,PN,INgrooves,0.173096,2026-01-29
2026,5,PN,Virgin,0.050418,2026-01-29
2026,5,PN,Sony,2.2097135,2026-01-29
2026,5,PN,Orchard,1.444288,2026-01-29
2026,5,PN,Warner,0.90159,2026-01-29
2026,5,PN,Indies,1.494407,2026-01-29
2026,6,PN,Universal,0.6818945,2026-02-05
2026,6,PN,INgrooves,0.174563,2026-02-05
2026,6,PN,Virgin,0.096991,2026-02-05
2026,6,PN,Sony,2.1253775,2026-02-05
2026,6,PN,Orchard,1.562709,2026-02-05
2026,6,PN,Warner,0.954995,2026-02-05
2026,6,PN,Indies,1.561844,2026-02-05
2026,7,PN,Universal,0.8109725,2026-02-12
2026,7,PN,INgrooves,0.223673,2026-02-12
2026,7,PN,Virgin,0.0844,2026-02-12
2026,7,PN,Sony,1.7605845,2026-02-12
2026,7,PN,Orchard,2.206119,2026-02-12
2026,7,PN,Warner,0.869626,2026-02-12
2026,7,PN,Indies,1.647014,2026-02-12
2026,8,PN,Universal,0.6688125,2026-02-19
2026,8,PN,INgrooves,0.13869,2026-02-19
2026,8,PN,Virgin,0.067541,2026-02-19
2026,8,PN,Sony,1.6518545,2026-02-19
2026,8,PN,Orchard,1.713307,2026-02-19
2026,8,PN,Warner,0.932867,2026-02-19
2026,8,PN,Indies,1.95736,2026-02-19
2026,9,PN,Universal,0.832042,2026-02-26
2026,9,PN,INgrooves,0.1631105,2026-02-26
2026,9,PN,Virgin,0.080223,2026-02-26
2026,9,PN,Sony,1.6831345,2026-02-26
2026,9,PN,Orchard,2.527474,2026-02-26
